1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1 17 
2 26 
2 30 
2 31 
4 10 
4 12 
5 2 
5 11 
5 13 
5 18 
5 31 
6 16 
6 23 
6 25 
6 32 
7 10 
7 13 
7 16 
8 17 
9 8 
9 11 
9 12 
9 16 
9 28 
10 11 
10 25 
10 33 
11 2 
11 18 
12 10 
12 26 
13 17 
13 18 
13 23 
14 2 
14 5 
14 19 
14 30 
15 5 
15 8 
15 11 
15 25 
16 1 
17 15 
17 19 
17 20 
17 22 
17 26 
17 29 
18 12 
18 13 
18 23 
18 25 
19 11 
19 15 
19 16 
19 22 
19 29 
19 31 
20 5 
20 7 
20 10 
20 23 
20 28 
21 5 
21 11 
21 13 
21 15 
21 32 
22 3 
22 23 
22 32 
23 9 
24 12 
24 13 
25 32 
26 5 
26 6 
26 7 
26 20 
27 10 
27 20 
27 23 
27 25 
27 26 
27 32 
28 7 
28 8 
28 10 
28 17 
28 24 
28 29 
29 12 
29 17 
29 25 
29 31 
30 6 
30 7 
30 11 
30 12 
31 12 
31 14 
31 33 
32 5 
33 3 
33 8 
5 11 2 
5 2 31 
14 5 2 
14 2 30 
4 12 10 
5 11 18 
15 5 11 
21 5 11 
5 13 18 
5 18 13 
21 5 13 
21 15 5 
26 20 5 
21 32 5 
6 25 32 
20 7 10 
28 7 10 
20 28 7 
26 20 7 
28 8 17 
9 28 8 
27 10 25 
20 28 10 
27 20 10 
19 15 11 
21 15 11 
29 31 12 
13 18 23 
18 13 23 
17 19 15 
17 19 22 
17 19 29 
17 26 20 
28 17 29 
28 29 17 
19 29 31 
27 20 23 
27 26 20 
27 25 32 
21 15 5 11 
20 28 7 10 
