1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1 15 
1 25 
1 29 
2 32 
3 4 
3 19 
3 23 
3 33 
4 5 
4 13 
4 23 
4 28 
4 31 
5 21 
5 24 
5 30 
6 1 
6 2 
6 7 
6 11 
6 14 
6 18 
6 25 
6 26 
6 28 
6 30 
7 11 
7 13 
8 4 
8 10 
8 27 
8 28 
8 31 
8 32 
9 3 
9 6 
10 1 
10 2 
10 8 
10 11 
10 15 
10 16 
10 27 
11 4 
11 7 
11 8 
11 14 
11 25 
11 28 
12 15 
12 26 
12 27 
12 29 
12 32 
13 3 
13 5 
13 9 
14 4 
14 7 
14 12 
14 26 
14 30 
15 2 
15 9 
15 13 
15 22 
15 23 
15 27 
15 29 
15 32 
16 17 
17 3 
17 10 
17 13 
17 21 
17 22 
17 23 
17 28 
17 32 
18 5 
18 13 
18 16 
18 23 
18 29 
18 31 
19 2 
20 9 
20 17 
20 18 
20 19 
21 6 
21 17 
21 31 
21 33 
22 6 
22 10 
22 28 
22 30 
23 6 
23 17 
23 19 
23 26 
23 30 
24 5 
24 7 
24 14 
24 16 
24 22 
25 2 
25 12 
25 13 
25 17 
25 33 
26 1 
26 14 
26 15 
26 18 
26 21 
26 22 
27 1 
27 5 
27 9 
27 11 
27 12 
27 20 
27 29 
28 13 
28 15 
28 29 
29 3 
29 7 
29 12 
29 18 
29 22 
29 25 
29 28 
30 5 
30 10 
30 11 
30 12 
30 13 
30 21 
30 25 
31 4 
31 5 
31 21 
31 22 
32 3 
32 20 
32 21 
33 5 
33 7 
33 9 
33 10 
33 15 
33 19 
33 26 
1 15 29 
26 1 15 
1 29 25 
6 1 25 
6 26 1 
10 1 15 
10 27 1 
27 1 29 
6 25 2 
10 15 2 
15 2 32 
3 4 23 
3 23 19 
3 33 19 
13 9 3 
17 13 3 
17 3 23 
17 32 3 
4 13 5 
4 31 5 
31 4 5 
4 28 13 
8 4 28 
8 4 31 
8 31 4 
11 8 4 
11 14 4 
11 4 28 
5 30 21 
30 5 21 
31 5 21 
18 13 5 
30 13 5 
18 31 5 
6 7 11 
6 11 7 
6 14 7 
6 11 14 
6 11 25 
6 11 28 
6 30 11 
6 14 26 
6 14 30 
6 26 14 
6 26 18 
6 30 25 
22 6 28 
22 6 30 
23 6 26 
23 6 30 
11 14 7 
24 14 7 
8 10 27 
10 11 8 
10 8 27 
11 8 28 
15 13 9 
15 27 9 
33 15 9 
27 20 9 
10 27 11 
30 10 11 
10 15 27 
33 10 15 
17 22 10 
22 30 10 
30 11 25 
12 15 27 
12 15 29 
12 15 32 
12 26 15 
12 27 29 
14 12 26 
14 30 12 
29 25 12 
30 25 12 
27 12 29 
27 29 12 
28 15 13 
17 28 13 
25 17 13 
30 25 13 
26 15 22 
15 29 22 
15 27 29 
33 26 15 
28 15 29 
17 32 21 
17 22 28 
29 22 28 
11 8 4 28 
6 11 14 7 
6 30 11 25 
12 15 27 29 
