1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1 18 
1 26 
2 3 
2 7 
2 13 
2 18 
2 24 
2 29 
3 15 
3 23 
4 22 
5 28 
6 28 
6 33 
7 12 
8 28 
9 4 
9 17 
9 25 
10 2 
10 11 
10 33 
11 2 
11 15 
11 17 
11 19 
12 11 
12 30 
13 7 
13 22 
13 30 
14 13 
14 29 
15 10 
15 19 
15 21 
16 7 
16 14 
16 28 
16 29 
17 22 
18 5 
18 9 
18 14 
18 33 
19 26 
19 28 
19 29 
19 33 
20 21 
20 22 
21 20 
23 1 
23 4 
23 14 
23 25 
24 3 
24 6 
24 10 
24 15 
24 22 
25 11 
26 2 
26 3 
26 14 
26 18 
27 10 
28 3 
28 17 
28 24 
29 12 
29 20 
29 22 
29 25 
31 17 
32 5 
33 12 
1 26 18 
2 24 3 
26 2 3 
2 13 7 
26 2 18 
10 11 2 
24 3 15 
28 24 3 
24 15 10 
11 15 19 
16 14 29 
26 18 14 
29 20 22 
