1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1 2 
1 8 
1 9 
1 13 
1 23 
1 25 
2 1 
2 15 
3 2 
3 5 
3 6 
4 2 
4 9 
4 12 
4 15 
4 17 
4 24 
4 27 
5 7 
5 26 
6 3 
6 23 
7 2 
7 3 
7 12 
7 16 
8 1 
8 6 
8 9 
8 16 
8 18 
8 21 
8 23 
8 25 
8 27 
8 31 
9 2 
9 6 
9 17 
10 1 
10 4 
10 9 
10 21 
10 33 
11 1 
11 8 
11 20 
11 27 
11 30 
11 31 
11 32 
11 33 
12 10 
13 18 
13 26 
13 32 
14 4 
14 26 
14 31 
15 26 
16 2 
16 3 
16 12 
16 27 
16 30 
17 1 
17 5 
17 7 
17 9 
17 18 
17 33 
18 4 
18 17 
18 22 
18 25 
18 27 
19 18 
19 21 
20 13 
20 16 
21 14 
21 25 
21 27 
22 1 
22 8 
22 13 
22 15 
22 25 
23 5 
23 10 
23 20 
25 1 
25 6 
25 15 
25 24 
25 33 
26 29 
27 10 
27 20 
27 23 
28 13 
28 14 
29 8 
30 10 
30 27 
31 27 
32 10 
32 15 
32 17 
32 30 
32 31 
33 5 
33 22 
1 9 2 
1 8 9 
1 8 23 
1 8 25 
11 1 8 
22 1 8 
10 1 9 
17 1 9 
22 1 13 
8 1 9 
8 1 23 
8 1 25 
8 25 1 
11 8 1 
22 8 1 
22 1 25 
22 25 1 
7 3 2 
16 3 2 
4 9 2 
4 2 15 
7 16 2 
7 16 3 
4 9 17 
10 4 9 
4 17 9 
18 4 17 
18 4 27 
17 5 7 
17 33 5 
8 9 6 
8 6 23 
8 25 6 
7 16 12 
8 16 27 
8 18 25 
8 18 27 
8 21 25 
8 21 27 
8 27 23 
8 31 27 
11 8 27 
11 8 31 
22 8 25 
27 23 10 
30 27 10 
32 30 10 
11 27 20 
11 30 27 
11 31 27 
11 32 30 
11 32 31 
22 25 15 
16 30 27 
18 22 25 
27 23 20 
22 1 8 25 
22 8 1 25 
22 8 25 1 
7 16 3 2 
11 8 31 27 
