1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1 6 
1 8 
1 11 
1 17 
1 29 
2 5 
2 6 
2 25 
3 4 
3 8 
3 12 
5 2 
5 25 
6 2 
6 18 
7 4 
7 10 
7 15 
7 25 
7 32 
8 10 
9 28 
10 12 
10 15 
10 20 
10 22 
10 27 
10 28 
10 30 
11 10 
11 23 
11 28 
12 1 
12 3 
12 5 
12 14 
12 15 
12 23 
12 29 
12 33 
13 26 
13 27 
14 22 
15 8 
16 2 
16 3 
16 20 
17 3 
17 23 
17 27 
18 9 
18 25 
19 8 
19 26 
20 2 
20 6 
20 15 
20 25 
20 29 
20 30 
20 33 
21 2 
21 11 
21 18 
21 22 
22 3 
22 8 
22 11 
22 14 
22 28 
22 30 
22 31 
23 25 
23 30 
23 33 
24 6 
24 8 
25 8 
25 9 
25 20 
26 1 
26 4 
26 21 
26 30 
27 9 
27 22 
27 24 
28 12 
28 15 
28 30 
29 2 
29 16 
29 28 
29 33 
30 4 
30 5 
30 8 
30 12 
30 18 
30 28 
31 2 
31 8 
32 3 
32 6 
32 13 
32 23 
32 27 
33 4 
33 7 
33 11 
33 18 
12 1 29 
2 5 25 
20 2 6 
5 2 25 
20 6 2 
16 20 2 
29 16 2 
20 2 25 
20 29 2 
22 3 8 
33 7 4 
26 30 4 
30 12 5 
7 10 15 
22 30 8 
22 31 8 
18 25 9 
10 12 15 
10 28 12 
10 30 12 
10 20 15 
10 28 15 
10 20 30 
10 22 28 
10 22 30 
10 27 22 
10 28 30 
10 30 28 
11 10 28 
21 22 11 
22 11 28 
28 12 15 
12 23 33 
12 29 33 
28 30 12 
30 28 12 
32 13 27 
20 29 33 
22 28 30 
22 30 28 
10 28 12 15 
10 28 30 12 
10 30 28 12 
10 22 28 30 
10 22 30 28 
